Sphere 1, 0.0s, DBG: -- BEGIN DEBUG LOGS -- 
Sphere 1, 0.0s, DBG: Using func: api.setAttRateTarget 
Sphere 1, 0.0s, DBG: Degrees / Second: 5.0 
Sphere 1, 0.0s, DBG: Omega: -0.002 rad / s | -0.100 deg / s) 
Sphere 1, 100.0s, DBG: Omega: 0.064 rad / s | 3.663 deg / s) 
Sphere 1, 101.0s, DBG: Omega: 0.064 rad / s | 3.663 deg / s) 
Sphere 1, 102.0s, DBG: Omega: 0.065 rad / s | 3.703 deg / s) 
Sphere 1, 103.0s, DBG: Omega: 0.064 rad / s | 3.663 deg / s) 
Sphere 1, 104.0s, DBG: Omega: 0.066 rad / s | 3.783 deg / s) 
Sphere 1, 105.0s, DBG: Omega: 0.067 rad / s | 3.863 deg / s) 
Sphere 1, 106.0s, DBG: Omega: 0.067 rad / s | 3.823 deg / s) 
Sphere 1, 107.0s, DBG: Omega: 0.066 rad / s | 3.783 deg / s) 
Sphere 1, 108.0s, DBG: Omega: 0.067 rad / s | 3.863 deg / s) 
Sphere 1, 109.0s, DBG: Omega: 0.068 rad / s | 3.903 deg / s) 
Sphere 1, 110.0s, DBG: Omega: 0.063 rad / s | 3.623 deg / s) 
Sphere 1, 111.0s, DBG: Omega: 0.067 rad / s | 3.863 deg / s) 
Sphere 1, 112.0s, DBG: Omega: 0.067 rad / s | 3.863 deg / s) 
Sphere 1, 113.0s, DBG: Omega: 0.067 rad / s | 3.863 deg / s) 
Sphere 1, 114.0s, DBG: Omega: 0.068 rad / s | 3.903 deg / s) 
Sphere 1, 115.0s, DBG: Omega: 0.068 rad / s | 3.903 deg / s) 
Sphere 1, 116.0s, DBG: Omega: 0.072 rad / s | 4.103 deg / s) 
Sphere 1, 117.0s, DBG: Omega: 0.074 rad / s | 4.223 deg / s) 
Sphere 1, 118.0s, DBG: Omega: 0.073 rad / s | 4.183 deg / s) 
Sphere 1, 119.0s, DBG: Omega: 0.070 rad / s | 3.983 deg / s) 
Sphere 1, 120.0s, DBG: Omega: 0.074 rad / s | 4.263 deg / s) 
Sphere 1, 121.0s, DBG: Omega: 0.074 rad / s | 4.263 deg / s) 
Sphere 1, 122.0s, DBG: Omega: 0.076 rad / s | 4.344 deg / s) 
Sphere 1, 123.0s, DBG: Omega: 0.075 rad / s | 4.304 deg / s) 
Sphere 1, 124.0s, DBG: Omega: 0.075 rad / s | 4.304 deg / s) 
Sphere 1, 125.0s, DBG: Omega: 0.075 rad / s | 4.304 deg / s) 
Sphere 1, 126.0s, DBG: Omega: 0.074 rad / s | 4.263 deg / s) 
Sphere 1, 127.0s, DBG: Omega: 0.076 rad / s | 4.344 deg / s) 
Sphere 1, 128.0s, DBG: Omega: 0.078 rad / s | 4.464 deg / s) 
Sphere 1, 129.0s, DBG: Omega: 0.079 rad / s | 4.504 deg / s) 
Sphere 1, 130.0s, DBG: Omega: 0.081 rad / s | 4.664 deg / s) 
Sphere 1, 131.0s, DBG: Omega: 0.082 rad / s | 4.704 deg / s) 
Sphere 1, 132.0s, DBG: Omega: 0.085 rad / s | 4.864 deg / s) 
Sphere 1, 133.0s, DBG: Omega: 0.088 rad / s | 5.024 deg / s) 
Sphere 1, 134.0s, DBG: Omega: 0.085 rad / s | 4.864 deg / s) 
Sphere 1, 135.0s, DBG: Omega: 0.088 rad / s | 5.064 deg / s) 
Sphere 1, 136.0s, DBG: Omega: 0.087 rad / s | 4.984 deg / s) 
Sphere 1, 137.0s, DBG: Omega: 0.090 rad / s | 5.144 deg / s) 
Sphere 1, 138.0s, DBG: Omega: 0.094 rad / s | 5.384 deg / s) 
Sphere 1, 139.0s, DBG: Omega: 0.093 rad / s | 5.344 deg / s) 
Sphere 1, 140.0s, DBG: Omega: 0.098 rad / s | 5.625 deg / s) 
Sphere 1, 141.0s, DBG: Omega: 0.097 rad / s | 5.585 deg / s) 
Sphere 1, 142.0s, DBG: Omega: 0.098 rad / s | 5.625 deg / s) 
Sphere 1, 143.0s, DBG: Omega: 0.096 rad / s | 5.504 deg / s) 
Sphere 1, 144.0s, DBG: Omega: 0.094 rad / s | 5.384 deg / s) 
Sphere 1, 145.0s, DBG: Omega: 0.095 rad / s | 5.464 deg / s) 
Sphere 1, 146.0s, DBG: Omega: 0.095 rad / s | 5.424 deg / s) 
Sphere 1, 147.0s, DBG: Omega: 0.094 rad / s | 5.384 deg / s) 
Sphere 1, 148.0s, DBG: Omega: 0.091 rad / s | 5.224 deg / s) 
Sphere 1, 149.0s, DBG: Omega: 0.097 rad / s | 5.585 deg / s) 
Sphere 1, 150.0s, DBG: Omega: 0.094 rad / s | 5.384 deg / s) 
Sphere 1, 151.0s, DBG: Omega: 0.095 rad / s | 5.464 deg / s) 
Sphere 1, 152.0s, DBG: Omega: 0.098 rad / s | 5.625 deg / s) 
Sphere 1, 153.0s, DBG: Omega: 0.095 rad / s | 5.464 deg / s) 
Sphere 1, 154.0s, DBG: Omega: 0.097 rad / s | 5.545 deg / s) 
Sphere 1, 155.0s, DBG: Omega: 0.095 rad / s | 5.464 deg / s) 
Sphere 1, 156.0s, DBG: Omega: 0.093 rad / s | 5.344 deg / s) 
Sphere 1, 157.0s, DBG: Omega: 0.093 rad / s | 5.304 deg / s) 
Sphere 1, 158.0s, DBG: Omega: 0.091 rad / s | 5.224 deg / s) 
Sphere 1, 159.0s, DBG: Omega: 0.091 rad / s | 5.224 deg / s) 
Sphere 1, 160.0s, DBG: Omega: 0.093 rad / s | 5.304 deg / s) 
Sphere 1, 161.0s, DBG: Omega: 0.089 rad / s | 5.104 deg / s) 
Sphere 1, 162.0s, DBG: Omega: 0.085 rad / s | 4.864 deg / s) 
Sphere 1, 163.0s, DBG: Omega: 0.085 rad / s | 4.864 deg / s) 
Sphere 1, 164.0s, DBG: Omega: 0.083 rad / s | 4.744 deg / s) 
