Sphere 1, 0.0s, DBG: -- BEGIN DEBUG LOGS -- 
Sphere 1, 0.0s, DBG: Using func: api.setAttRateTarget 
Sphere 1, 0.0s, DBG: Degrees / Second: 10.0 
Sphere 1, 63.0s, DBG: Omega: 0.168 rad / s | 9.628 deg / s) 
Sphere 1, 64.0s, DBG: Omega: 0.169 rad / s | 9.668 deg / s) 
Sphere 1, 65.0s, DBG: Omega: 0.168 rad / s | 9.628 deg / s) 
Sphere 1, 66.0s, DBG: Omega: 0.171 rad / s | 9.788 deg / s) 
Sphere 1, 67.0s, DBG: Omega: 0.170 rad / s | 9.748 deg / s) 
Sphere 1, 68.0s, DBG: Omega: 0.169 rad / s | 9.708 deg / s) 
Sphere 1, 69.0s, DBG: Omega: 0.166 rad / s | 9.508 deg / s) 
Sphere 1, 70.0s, DBG: Omega: 0.171 rad / s | 9.788 deg / s) 
Sphere 1, 71.0s, DBG: Omega: 0.170 rad / s | 9.748 deg / s) 
Sphere 1, 72.0s, DBG: Omega: 0.170 rad / s | 9.748 deg / s) 
Sphere 1, 73.0s, DBG: Omega: 0.168 rad / s | 9.628 deg / s) 
Sphere 1, 74.0s, DBG: Omega: 0.167 rad / s | 9.548 deg / s) 
Sphere 1, 75.0s, DBG: Omega: 0.165 rad / s | 9.468 deg / s) 
Sphere 1, 76.0s, DBG: Omega: 0.165 rad / s | 9.468 deg / s) 
Sphere 1, 77.0s, DBG: Omega: 0.165 rad / s | 9.468 deg / s) 
Sphere 1, 78.0s, DBG: Omega: 0.162 rad / s | 9.268 deg / s) 
Sphere 1, 79.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 80.0s, DBG: Omega: 0.159 rad / s | 9.107 deg / s) 
Sphere 1, 81.0s, DBG: Omega: 0.162 rad / s | 9.268 deg / s) 
Sphere 1, 82.0s, DBG: Omega: 0.158 rad / s | 9.067 deg / s) 
Sphere 1, 83.0s, DBG: Omega: 0.155 rad / s | 8.907 deg / s) 
Sphere 1, 84.0s, DBG: Omega: 0.155 rad / s | 8.867 deg / s) 
Sphere 1, 85.0s, DBG: Omega: 0.152 rad / s | 8.707 deg / s) 
Sphere 1, 86.0s, DBG: Omega: 0.148 rad / s | 8.507 deg / s) 
Sphere 1, 87.0s, DBG: Omega: 0.153 rad / s | 8.747 deg / s) 
Sphere 1, 88.0s, DBG: Omega: 0.153 rad / s | 8.787 deg / s) 
Sphere 1, 89.0s, DBG: Omega: 0.151 rad / s | 8.627 deg / s) 
Sphere 1, 90.0s, DBG: Omega: 0.148 rad / s | 8.467 deg / s) 
Sphere 1, 91.0s, DBG: Omega: 0.148 rad / s | 8.467 deg / s) 
Sphere 1, 92.0s, DBG: Omega: 0.153 rad / s | 8.787 deg / s) 
Sphere 1, 93.0s, DBG: Omega: 0.154 rad / s | 8.827 deg / s) 
Sphere 1, 94.0s, DBG: Omega: 0.153 rad / s | 8.787 deg / s) 
Sphere 1, 95.0s, DBG: Omega: 0.157 rad / s | 8.987 deg / s) 
Sphere 1, 96.0s, DBG: Omega: 0.155 rad / s | 8.907 deg / s) 
Sphere 1, 97.0s, DBG: Omega: 0.155 rad / s | 8.907 deg / s) 
Sphere 1, 98.0s, DBG: Omega: 0.158 rad / s | 9.067 deg / s) 
Sphere 1, 99.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 100.0s, DBG: Omega: 0.162 rad / s | 9.308 deg / s) 
Sphere 1, 101.0s, DBG: Omega: 0.163 rad / s | 9.348 deg / s) 
Sphere 1, 102.0s, DBG: Omega: 0.165 rad / s | 9.468 deg / s) 
Sphere 1, 103.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 104.0s, DBG: Omega: 0.163 rad / s | 9.348 deg / s) 
Sphere 1, 105.0s, DBG: Omega: 0.162 rad / s | 9.308 deg / s) 
Sphere 1, 106.0s, DBG: Omega: 0.163 rad / s | 9.348 deg / s) 
Sphere 1, 107.0s, DBG: Omega: 0.160 rad / s | 9.187 deg / s) 
Sphere 1, 108.0s, DBG: Omega: 0.160 rad / s | 9.147 deg / s) 
Sphere 1, 109.0s, DBG: Omega: 0.160 rad / s | 9.147 deg / s) 
Sphere 1, 110.0s, DBG: Omega: 0.158 rad / s | 9.067 deg / s) 
Sphere 1, 111.0s, DBG: Omega: 0.157 rad / s | 8.987 deg / s) 
Sphere 1, 112.0s, DBG: Omega: 0.157 rad / s | 8.987 deg / s) 
Sphere 1, 113.0s, DBG: Omega: 0.153 rad / s | 8.787 deg / s) 
Sphere 1, 114.0s, DBG: Omega: 0.158 rad / s | 9.067 deg / s) 
Sphere 1, 115.0s, DBG: Omega: 0.153 rad / s | 8.747 deg / s) 
Sphere 1, 116.0s, DBG: Omega: 0.157 rad / s | 8.987 deg / s) 
Sphere 1, 117.0s, DBG: Omega: 0.153 rad / s | 8.787 deg / s) 
Sphere 1, 118.0s, DBG: Omega: 0.155 rad / s | 8.867 deg / s) 
Sphere 1, 119.0s, DBG: Omega: 0.148 rad / s | 8.467 deg / s) 
Sphere 1, 120.0s, DBG: Omega: 0.150 rad / s | 8.587 deg / s) 
Sphere 1, 121.0s, DBG: Omega: 0.147 rad / s | 8.427 deg / s) 
Sphere 1, 122.0s, DBG: Omega: 0.146 rad / s | 8.387 deg / s) 
Sphere 1, 123.0s, DBG: Omega: 0.154 rad / s | 8.827 deg / s) 
Sphere 1, 124.0s, DBG: Omega: 0.149 rad / s | 8.547 deg / s) 
Sphere 1, 125.0s, DBG: Omega: 0.157 rad / s | 8.987 deg / s) 
Sphere 1, 126.0s, DBG: Omega: 0.162 rad / s | 9.268 deg / s) 
Sphere 1, 127.0s, DBG: Omega: 0.160 rad / s | 9.147 deg / s) 
Sphere 1, 128.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 129.0s, DBG: Omega: 0.155 rad / s | 8.867 deg / s) 
Sphere 1, 130.0s, DBG: Omega: 0.158 rad / s | 9.027 deg / s) 
Sphere 1, 131.0s, DBG: Omega: 0.153 rad / s | 8.787 deg / s) 
Sphere 1, 132.0s, DBG: Omega: 0.154 rad / s | 8.827 deg / s) 
Sphere 1, 133.0s, DBG: Omega: 0.153 rad / s | 8.787 deg / s) 
Sphere 1, 134.0s, DBG: Omega: 0.157 rad / s | 8.987 deg / s) 
Sphere 1, 135.0s, DBG: Omega: 0.155 rad / s | 8.907 deg / s) 
Sphere 1, 136.0s, DBG: Omega: 0.157 rad / s | 8.987 deg / s) 
Sphere 1, 137.0s, DBG: Omega: 0.156 rad / s | 8.947 deg / s) 
Sphere 1, 138.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 139.0s, DBG: Omega: 0.159 rad / s | 9.107 deg / s) 
Sphere 1, 140.0s, DBG: Omega: 0.159 rad / s | 9.107 deg / s) 
Sphere 1, 141.0s, DBG: Omega: 0.165 rad / s | 9.428 deg / s) 
Sphere 1, 142.0s, DBG: Omega: 0.165 rad / s | 9.428 deg / s) 
Sphere 1, 143.0s, DBG: Omega: 0.162 rad / s | 9.308 deg / s) 
Sphere 1, 144.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 145.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 146.0s, DBG: Omega: 0.162 rad / s | 9.268 deg / s) 
Sphere 1, 147.0s, DBG: Omega: 0.160 rad / s | 9.147 deg / s) 
Sphere 1, 148.0s, DBG: Omega: 0.162 rad / s | 9.268 deg / s) 
Sphere 1, 149.0s, DBG: Omega: 0.162 rad / s | 9.308 deg / s) 
Sphere 1, 150.0s, DBG: Omega: 0.157 rad / s | 8.987 deg / s) 
Sphere 1, 151.0s, DBG: Omega: 0.156 rad / s | 8.947 deg / s) 
Sphere 1, 152.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 153.0s, DBG: Omega: 0.166 rad / s | 9.508 deg / s) 
Sphere 1, 154.0s, DBG: Omega: 0.162 rad / s | 9.268 deg / s) 
Sphere 1, 155.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 156.0s, DBG: Omega: 0.160 rad / s | 9.147 deg / s) 
Sphere 1, 157.0s, DBG: Omega: 0.155 rad / s | 8.867 deg / s) 
Sphere 1, 158.0s, DBG: Omega: 0.158 rad / s | 9.027 deg / s) 
Sphere 1, 159.0s, DBG: Omega: 0.155 rad / s | 8.907 deg / s) 
Sphere 1, 160.0s, DBG: Omega: 0.153 rad / s | 8.787 deg / s) 
Sphere 1, 161.0s, DBG: Omega: 0.153 rad / s | 8.747 deg / s) 
Sphere 1, 162.0s, DBG: Omega: 0.152 rad / s | 8.707 deg / s) 
Sphere 1, 163.0s, DBG: Omega: 0.149 rad / s | 8.547 deg / s) 
Sphere 1, 164.0s, DBG: Omega: 0.153 rad / s | 8.747 deg / s) 
Sphere 1, 165.0s, DBG: Omega: 0.153 rad / s | 8.747 deg / s) 
Sphere 1, 166.0s, DBG: Omega: 0.153 rad / s | 8.747 deg / s) 
Sphere 1, 167.0s, DBG: Omega: 0.153 rad / s | 8.747 deg / s) 
Sphere 1, 168.0s, DBG: Omega: 0.152 rad / s | 8.707 deg / s) 
Sphere 1, 169.0s, DBG: Omega: 0.155 rad / s | 8.867 deg / s) 
Sphere 1, 170.0s, DBG: Omega: 0.156 rad / s | 8.947 deg / s) 
Sphere 1, 171.0s, DBG: Omega: 0.155 rad / s | 8.907 deg / s) 
Sphere 1, 172.0s, DBG: Omega: 0.151 rad / s | 8.667 deg / s) 
Sphere 1, 173.0s, DBG: Omega: 0.155 rad / s | 8.907 deg / s) 
Sphere 1, 174.0s, DBG: Omega: 0.155 rad / s | 8.907 deg / s) 
Sphere 1, 175.0s, DBG: Omega: 0.159 rad / s | 9.107 deg / s) 
Sphere 1, 176.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 177.0s, DBG: Omega: 0.158 rad / s | 9.027 deg / s) 
Sphere 1, 178.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 179.0s, DBG: Omega: 0.161 rad / s | 9.228 deg / s) 
Sphere 1, 180.0s, DBG: Omega: 0.162 rad / s | 9.308 deg / s) 

