Sphere 1, 0.0s, DBG: -- BEGIN DEBUG LOGS -- 
Sphere 1, 0.0s, DBG: Using func: api.setAttRateTarget 
Sphere 1, 0.0s, DBG: Degrees / Second: 20.0 
Sphere 1, 0.0s, DBG: Omega: -0.002 rad / s | -0.140 deg / s) 
Sphere 1, 157.0s, DBG: Omega: 0.341 rad / s | 19.516 deg / s) 
Sphere 1, 158.0s, DBG: Omega: 0.342 rad / s | 19.596 deg / s) 
Sphere 1, 159.0s, DBG: Omega: 0.339 rad / s | 19.396 deg / s) 
Sphere 1, 160.0s, DBG: Omega: 0.340 rad / s | 19.476 deg / s) 
Sphere 1, 161.0s, DBG: Omega: 0.342 rad / s | 19.596 deg / s) 
Sphere 1, 162.0s, DBG: Omega: 0.346 rad / s | 19.796 deg / s) 
Sphere 1, 163.0s, DBG: Omega: 0.347 rad / s | 19.876 deg / s) 
Sphere 1, 164.0s, DBG: Omega: 0.346 rad / s | 19.796 deg / s) 
Sphere 1, 165.0s, DBG: Omega: 0.341 rad / s | 19.556 deg / s) 
Sphere 1, 166.0s, DBG: Omega: 0.346 rad / s | 19.796 deg / s) 
Sphere 1, 167.0s, DBG: Omega: 0.341 rad / s | 19.556 deg / s) 
Sphere 1, 168.0s, DBG: Omega: 0.343 rad / s | 19.676 deg / s) 
Sphere 1, 169.0s, DBG: Omega: 0.343 rad / s | 19.676 deg / s) 
Sphere 1, 170.0s, DBG: Omega: 0.340 rad / s | 19.476 deg / s) 
Sphere 1, 171.0s, DBG: Omega: 0.341 rad / s | 19.556 deg / s) 
Sphere 1, 172.0s, DBG: Omega: 0.338 rad / s | 19.356 deg / s) 
Sphere 1, 173.0s, DBG: Omega: 0.334 rad / s | 19.156 deg / s) 
Sphere 1, 174.0s, DBG: Omega: 0.336 rad / s | 19.236 deg / s) 
Sphere 1, 175.0s, DBG: Omega: 0.339 rad / s | 19.396 deg / s) 
Sphere 1, 176.0s, DBG: Omega: 0.338 rad / s | 19.356 deg / s) 
Sphere 1, 177.0s, DBG: Omega: 0.336 rad / s | 19.236 deg / s) 
Sphere 1, 178.0s, DBG: Omega: 0.336 rad / s | 19.276 deg / s) 
Sphere 1, 179.0s, DBG: Omega: 0.334 rad / s | 19.116 deg / s) 
Sphere 1, 180.0s, DBG: Omega: 0.336 rad / s | 19.276 deg / s) 

